zip,year_built,sqft,stories,beds,baths,garage,lastSoldPrice,type_condo,type_coop,type_farm,type_land,type_mobile,type_multi_family,type_other,type_single_family,type_townhomes
98346.0,2015.0,2440.0,1.0,3.0,2.0,0.0,639923.0,False,False,False,False,False,False,False,True,False
98292.0,2026.0,2700.0,2.0,5.0,3.0,0.0,699937.0,False,False,False,False,False,False,False,True,False
98133.0,1963.0,2160.0,2.0,5.0,4.0,0.0,844913.0,False,False,False,False,False,False,False,True,False
98596.0,2000.0,2820.0,2.0,3.0,4.0,0.0,678059.0,False,False,False,False,False,False,False,True,False
98513.0,1979.0,1860.0,2.0,3.0,3.0,0.0,534917.0,False,False,False,False,False,False,False,True,False
98258.0,1984.0,1060.0,1.0,3.0,1.0,0.0,370092.0,True,False,False,False,False,False,False,False,False
98372.0,1949.0,1390.0,1.0,3.0,2.0,0.0,510068.0,False,False,False,False,False,False,False,True,False
98409.0,1967.0,1120.0,1.0,3.0,1.0,0.0,410057.0,False,False,False,False,False,False,False,True,False
98405.0,1900.0,1110.0,2.0,3.0,1.0,0.0,454950.0,False,False,False,False,False,False,False,True,False
98022.0,2025.0,2400.0,2.0,4.0,3.0,0.0,754932.0,False,False,False,False,False,False,False,True,False
98641.0,2011.0,430.0,2.0,1.0,1.0,0.0,399945.0,False,False,False,False,False,False,False,True,False
98052.0,1968.0,1940.0,1.0,3.0,2.0,0.0,1395094.0,False,False,False,False,False,False,False,True,False
98264.0,1959.0,1400.0,1.0,3.0,1.0,0.0,516901.0,False,False,False,False,False,False,False,True,False
98848.0,1955.0,1480.0,1.0,4.0,3.0,0.0,354900.0,False,False,False,False,False,False,False,True,False
98682.0,2025.0,1850.0,2.0,3.0,2.0,2.0,569997.0,False,False,False,False,False,False,False,True,False
98387.0,2020.0,2620.0,2.0,4.0,3.0,0.0,580079.0,False,False,False,False,False,False,False,True,False
98382.0,1973.0,830.0,2.0,1.0,1.0,0.0,399066.0,False,False,False,False,False,False,False,True,False
98338.0,2002.0,2200.0,1.0,3.0,3.0,0.0,697928.0,False,False,False,False,False,False,False,True,False
99016.0,2008.0,1310.0,1.0,3.0,2.0,2.0,450063.0,False,False,False,False,False,False,False,True,False
98902.0,1935.0,1420.0,2.0,2.0,2.0,1.0,285092.0,False,False,False,False,False,False,False,True,False
98225.0,2017.0,1000.0,2.0,2.0,2.0,0.0,565072.0,False,False,False,False,False,False,False,True,False
98682.0,1975.0,1010.0,1.0,3.0,2.0,2.0,419931.0,False,False,False,False,False,False,False,True,False
98374.0,2005.0,1520.0,2.0,3.0,3.0,0.0,467085.0,False,False,False,False,False,False,False,True,False
98569.0,1971.0,1420.0,1.0,3.0,2.0,0.0,315069.0,False,False,False,False,False,False,False,True,False
98118.0,1947.0,1740.0,1.0,3.0,2.0,0.0,735068.0,False,False,False,False,False,False,False,True,False
98548.0,1970.0,1220.0,2.0,1.0,2.0,0.0,200061.0,False,False,False,False,False,False,False,True,False
98042.0,2025.0,2330.0,2.0,5.0,3.0,0.0,795003.0,False,False,False,False,False,False,False,True,False
98408.0,1952.0,1660.0,1.0,4.0,2.0,0.0,520051.0,False,False,False,False,False,False,False,True,False
98391.0,2010.0,2960.0,2.0,4.0,3.0,0.0,705070.0,False,False,False,False,False,False,False,True,False
98001.0,1983.0,1180.0,1.0,3.0,2.0,0.0,557600.0,False,False,False,False,False,False,False,True,False
99006.0,2025.0,1500.0,2.0,3.0,3.0,2.0,370058.0,False,False,False,False,False,False,False,True,False
98406.0,1909.0,900.0,1.0,3.0,1.0,0.0,419918.0,False,False,False,False,False,False,False,True,False
98626.0,2005.0,1220.0,1.0,3.0,2.0,0.0,123934.0,False,False,False,False,True,False,False,False,False
98607.0,2026.0,2670.0,2.0,4.0,3.0,3.0,799835.0,False,False,False,False,False,False,False,True,False
98660.0,2005.0,1270.0,1.0,3.0,2.0,2.0,409942.0,False,False,False,False,False,False,False,True,False
99337.0,1954.0,2130.0,1.0,5.0,2.0,2.0,250078.0,False,False,False,False,False,False,False,True,False
98092.0,1994.0,1930.0,2.0,4.0,3.0,0.0,710083.0,False,False,False,False,False,False,False,True,False
98388.0,1965.0,3070.0,1.0,8.0,3.0,0.0,754767.0,False,False,False,False,False,False,False,True,False
98029.0,2005.0,960.0,1.0,2.0,2.0,0.0,404924.0,True,False,False,False,False,False,False,False,False
98126.0,1949.0,780.0,1.0,2.0,1.0,0.0,613074.0,False,False,False,False,False,False,False,True,False
98801.0,1987.0,2030.0,2.0,3.0,2.0,0.0,584937.0,False,False,False,False,False,False,False,True,False
98516.0,2006.0,2010.0,2.0,4.0,3.0,0.0,569915.0,False,False,False,False,False,False,False,True,False
98029.0,1988.0,2310.0,2.0,4.0,3.0,0.0,1419922.0,False,False,False,False,False,False,False,True,False
98122.0,2026.0,1000.0,2.0,2.0,2.0,0.0,618947.0,True,False,False,False,False,False,False,False,False
98272.0,1996.0,1770.0,3.0,4.0,3.0,0.0,610075.0,False,False,False,False,False,False,False,True,False
98584.0,2003.0,1340.0,1.0,3.0,2.0,0.0,439931.0,False,False,False,False,False,False,False,True,False
98033.0,2025.0,2340.0,2.0,5.0,3.0,0.0,1989905.0,False,False,False,False,False,False,False,True,False
99016.0,2025.0,1570.0,1.0,3.0,2.0,3.0,510055.0,False,False,False,False,False,False,False,True,False
98275.0,1999.0,1710.0,2.0,2.0,3.0,0.0,869098.0,True,False,False,False,False,False,False,False,False
98003.0,1967.0,1180.0,1.0,4.0,2.0,0.0,530031.0,False,False,False,False,False,False,False,True,False
98028.0,1981.0,2840.0,2.0,5.0,3.0,0.0,1730056.0,False,False,False,False,False,False,False,True,False
98629.0,2026.0,1650.0,1.0,3.0,2.0,3.0,592282.0,False,False,False,False,False,False,False,True,False
98292.0,2026.0,2700.0,2.0,5.0,3.0,0.0,697900.0,False,False,False,False,False,False,False,True,False
98584.0,1930.0,1160.0,1.0,2.0,1.0,0.0,335062.0,False,False,False,False,False,False,False,True,False
98059.0,1968.0,1560.0,1.0,4.0,2.0,0.0,754915.0,False,False,False,False,False,False,False,True,False
98374.0,1977.0,1690.0,2.0,3.0,2.0,0.0,478911.0,False,False,False,False,False,False,False,True,False
98005.0,1986.0,860.0,3.0,2.0,2.0,0.0,470085.0,True,False,False,False,False,False,False,False,False
98272.0,2015.0,1800.0,2.0,4.0,3.0,0.0,599896.0,False,False,False,False,False,False,False,True,False
98116.0,1906.0,1100.0,1.0,1.0,1.0,0.0,749931.0,False,False,False,False,False,False,False,True,False
98563.0,1976.0,1240.0,1.0,3.0,2.0,0.0,349933.0,False,False,False,False,False,False,False,True,False
98908.0,1972.0,1540.0,1.0,3.0,2.0,2.0,374933.0,False,False,False,False,False,False,False,True,False
98070.0,1954.0,1410.0,1.0,2.0,1.0,0.0,475906.0,False,False,False,False,False,False,False,True,False
98055.0,1990.0,1870.0,2.0,4.0,3.0,0.0,749950.0,False,False,False,False,False,False,False,True,False
99352.0,1952.0,1480.0,1.0,3.0,1.0,0.0,349923.0,False,False,False,False,False,False,False,True,False
98801.0,1926.0,2020.0,1.0,4.0,2.0,0.0,325100.0,False,False,False,False,False,False,False,True,False
98382.0,2026.0,1440.0,1.0,2.0,2.0,0.0,489856.0,False,False,False,False,False,False,False,True,False
98498.0,1949.0,1150.0,2.0,4.0,1.0,0.0,418080.0,False,False,False,False,False,False,False,True,False
98052.0,1980.0,1120.0,1.0,2.0,2.0,0.0,525100.0,True,False,False,False,False,False,False,False,False
99202.0,1946.0,1570.0,2.0,4.0,2.0,0.0,328930.0,False,False,False,False,False,False,False,True,False
98033.0,2025.0,2120.0,2.0,4.0,3.0,0.0,1775081.0,False,False,False,False,False,False,False,True,False
98506.0,2025.0,3410.0,2.0,4.0,3.0,0.0,740072.0,False,False,False,False,False,False,False,True,False
98270.0,2000.0,1880.0,2.0,4.0,3.0,0.0,674948.0,False,False,False,False,False,False,False,True,False
98446.0,2016.0,2480.0,2.0,5.0,3.0,0.0,579898.0,False,False,False,False,False,False,False,True,False
99205.0,1947.0,1780.0,1.0,3.0,1.0,2.0,302905.0,False,False,False,False,False,False,False,True,False
99156.0,1992.0,1680.0,1.0,2.0,2.0,4.0,302058.0,False,False,False,False,False,False,False,True,False
99037.0,2026.0,1670.0,1.0,3.0,2.0,2.0,449882.0,False,False,False,False,False,False,False,True,False
98903.0,2026.0,1150.0,1.0,3.0,2.0,2.0,408909.0,False,False,False,False,False,False,False,True,False
98367.0,2025.0,3120.0,2.0,4.0,3.0,0.0,809074.0,False,False,False,False,False,False,False,True,False
98356.0,1965.0,1530.0,1.0,4.0,2.0,0.0,356424.0,False,False,False,False,False,False,False,True,False
98271.0,2003.0,960.0,1.0,3.0,2.0,0.0,511901.0,True,False,False,False,False,False,False,False,False
98661.0,2024.0,1490.0,1.0,3.0,2.0,2.0,529810.0,False,False,False,False,False,False,False,True,False
98686.0,1978.0,1330.0,1.0,3.0,2.0,2.0,489902.0,False,False,False,False,False,False,False,True,False
98802.0,2024.0,1800.0,1.0,3.0,2.0,0.0,682983.0,False,False,False,False,False,False,False,True,False
98383.0,2025.0,2680.0,2.0,4.0,3.0,0.0,712901.0,False,False,False,False,False,False,False,True,False
99217.0,2025.0,1570.0,1.0,3.0,2.0,2.0,483410.0,False,False,False,False,False,False,False,True,False
98003.0,1984.0,2030.0,2.0,3.0,3.0,0.0,541923.0,False,False,False,False,False,False,False,True,False
98512.0,1979.0,1410.0,2.0,3.0,2.0,0.0,434909.0,False,False,False,False,False,False,False,True,False
98498.0,1975.0,770.0,1.0,1.0,1.0,0.0,193094.0,True,False,False,False,False,False,False,False,False
98203.0,2003.0,880.0,3.0,2.0,2.0,0.0,315053.0,True,False,False,False,False,False,False,False,False
98271.0,2003.0,960.0,1.0,3.0,2.0,0.0,512096.0,True,False,False,False,False,False,False,False,False
98226.0,2005.0,1330.0,1.0,2.0,2.0,0.0,324915.0,True,False,False,False,False,False,False,False,False
98058.0,1990.0,1840.0,1.0,3.0,2.0,0.0,800095.0,False,False,False,False,False,False,False,True,False
99350.0,1978.0,1910.0,1.0,3.0,2.0,0.0,388914.0,False,False,False,False,False,False,False,True,False
99301.0,1949.0,740.0,1.0,2.0,1.0,1.0,254903.0,False,False,False,False,False,False,False,True,False
98409.0,1908.0,1140.0,2.0,2.0,1.0,0.0,232564.0,False,False,False,False,False,False,False,True,False
99337.0,2022.0,1470.0,2.0,3.0,0.0,0.0,439941.0,False,False,False,False,False,False,False,True,False
98292.0,2026.0,2700.0,2.0,5.0,3.0,0.0,689936.0,False,False,False,False,False,False,False,True,False
98002.0,1953.0,1810.0,1.0,2.0,2.0,0.0,474938.0,False,False,False,False,False,False,False,True,False
98661.0,1942.0,700.0,1.0,2.0,1.0,1.0,300595.0,False,False,False,False,False,False,False,True,False
98168.0,2004.0,960.0,1.0,1.0,1.0,0.0,250072.0,True,False,False,False,False,False,False,False,False
98201.0,2013.0,1550.0,1.0,3.0,2.0,0.0,699940.0,False,False,False,False,False,False,False,True,False
98629.0,2021.0,1320.0,1.0,3.0,2.0,2.0,439958.0,False,False,False,False,False,False,False,True,False
98277.0,2025.0,2500.0,2.0,4.0,3.0,0.0,685026.0,False,False,False,False,False,False,False,True,False
98007.0,1978.0,680.0,1.0,1.0,1.0,0.0,220090.0,True,False,False,False,False,False,False,False,False
98626.0,1916.0,1930.0,2.0,4.0,2.0,2.0,407556.0,False,False,False,False,False,False,False,True,False
98244.0,1948.0,1980.0,2.0,3.0,2.0,0.0,159924.0,False,False,False,False,False,False,False,True,False
98270.0,1992.0,2060.0,2.0,4.0,3.0,0.0,714917.0,False,False,False,False,False,False,False,True,False
98058.0,1968.0,2030.0,1.0,4.0,2.0,0.0,768085.0,False,False,False,False,False,False,False,True,False
99217.0,2026.0,1980.0,1.0,4.0,2.0,3.0,595836.0,False,False,False,False,False,False,False,True,False
98683.0,1977.0,1330.0,1.0,3.0,2.0,2.0,469913.0,False,False,False,False,False,False,False,True,False
98373.0,2025.0,2740.0,2.0,5.0,3.0,0.0,700041.0,False,False,False,False,False,False,False,True,False
98405.0,1980.0,720.0,1.0,2.0,1.0,0.0,220062.0,True,False,False,False,False,False,False,False,False
98901.0,2019.0,1770.0,2.0,3.0,3.0,2.0,420934.0,False,False,False,False,False,False,False,True,False
98033.0,2025.0,1590.0,2.0,3.0,3.0,0.0,1629907.0,True,False,False,False,False,False,False,False,False
98944.0,1940.0,1060.0,1.0,2.0,1.0,3.0,259941.0,False,False,False,False,False,False,False,True,False
98273.0,2025.0,2730.0,2.0,4.0,3.0,0.0,806401.0,False,False,False,False,False,False,False,True,False
98908.0,1992.0,1500.0,1.0,2.0,2.0,2.0,329400.0,True,False,False,False,False,False,False,False,False
98513.0,2026.0,2540.0,2.0,5.0,3.0,0.0,640093.0,False,False,False,False,False,False,False,True,False
98524.0,1977.0,1200.0,1.0,3.0,2.0,0.0,247435.0,False,False,False,False,False,False,False,True,False
98332.0,2026.0,3660.0,2.0,4.0,3.0,0.0,1645357.0,False,False,False,False,False,False,False,True,False
99224.0,2025.0,2210.0,2.0,4.0,3.0,2.0,515051.0,False,False,False,False,False,False,False,True,False
98944.0,1945.0,730.0,1.0,3.0,1.0,1.0,220911.0,False,False,False,False,False,False,False,True,False
98404.0,2022.0,1880.0,2.0,4.0,3.0,0.0,629940.0,False,False,False,False,False,False,False,True,False
99019.0,2025.0,1700.0,2.0,3.0,3.0,2.0,390032.0,False,False,False,False,False,False,False,True,False
98584.0,1920.0,660.0,1.0,2.0,1.0,0.0,160069.0,False,False,False,False,False,False,False,True,False
98056.0,1943.0,1440.0,1.0,4.0,2.0,0.0,591911.0,False,False,False,False,False,False,False,True,False
98506.0,1971.0,4580.0,1.0,3.0,2.0,0.0,660080.0,False,False,False,False,False,False,False,True,False
99301.0,2026.0,1210.0,1.0,3.0,2.0,2.0,395771.0,False,False,False,False,False,False,False,True,False
98033.0,1982.0,1830.0,2.0,3.0,2.0,0.0,1335089.0,False,False,False,False,False,False,False,True,False
99301.0,2005.0,1240.0,1.0,3.0,2.0,2.0,235902.0,False,False,False,False,False,False,False,True,False
98601.0,1959.0,1280.0,1.0,2.0,1.0,0.0,349932.0,False,False,False,False,False,False,False,True,False
98030.0,2026.0,2150.0,2.0,5.0,3.0,0.0,729874.0,False,False,False,False,False,False,False,True,False
98682.0,2004.0,2270.0,2.0,3.0,2.0,2.0,579081.0,False,False,False,False,False,False,False,True,False
99362.0,2026.0,1410.0,1.0,3.0,2.0,0.0,432538.0,False,False,False,False,False,False,False,True,False
98290.0,1993.0,3010.0,2.0,4.0,3.0,0.0,1165074.0,False,False,False,False,False,False,False,True,False
98012.0,1996.0,1990.0,2.0,3.0,3.0,0.0,967069.0,False,False,False,False,False,False,False,True,False
98815.0,1957.0,950.0,1.0,2.0,1.0,0.0,390093.0,False,False,False,False,False,False,False,True,False
98247.0,1976.0,1960.0,1.0,4.0,2.0,0.0,2200005.0,False,False,False,False,False,False,False,True,False
98026.0,1977.0,2190.0,2.0,3.0,2.0,0.0,736921.0,False,False,False,False,False,False,False,True,False
98034.0,2003.0,2190.0,2.0,3.0,3.0,0.0,1520055.0,False,False,False,False,False,False,False,True,False
99301.0,2025.0,1500.0,1.0,4.0,2.0,3.0,444936.0,False,False,False,False,False,False,False,True,False
98407.0,1989.0,1130.0,1.0,2.0,2.0,0.0,494927.0,False,False,False,False,False,False,False,True,False
98021.0,1968.0,1290.0,1.0,3.0,2.0,0.0,499915.0,False,False,False,False,False,False,False,True,False
98026.0,1962.0,2350.0,1.0,3.0,2.0,0.0,819916.0,False,False,False,False,False,False,False,True,False
99204.0,1907.0,5430.0,4.0,6.0,5.0,1.0,725091.0,False,False,False,False,False,False,False,True,False
98408.0,1962.0,1330.0,1.0,3.0,2.0,0.0,439849.0,False,False,False,False,False,False,False,True,False
99006.0,1998.0,3640.0,1.0,4.0,3.0,2.0,1289927.0,False,False,False,False,False,False,False,True,False
99352.0,2026.0,1570.0,1.0,3.0,2.0,2.0,457533.0,False,False,False,False,False,False,False,True,False
98671.0,2004.0,1350.0,1.0,3.0,2.0,0.0,224632.0,False,False,False,False,False,False,False,True,False
98282.0,2000.0,1610.0,1.0,3.0,2.0,0.0,450057.0,False,False,False,False,False,False,False,True,False
98321.0,2025.0,2700.0,2.0,4.0,3.0,0.0,725084.0,False,False,False,False,False,False,False,True,False
98208.0,1992.0,1810.0,2.0,3.0,0.0,0.0,405950.0,True,False,False,False,False,False,False,False,False
98058.0,1967.0,2050.0,2.0,4.0,2.0,0.0,824940.0,False,False,False,False,False,False,False,True,False
98908.0,2025.0,3430.0,2.0,3.0,6.0,2.0,841907.0,False,False,False,False,False,True,False,False,False
98823.0,2025.0,2080.0,1.0,4.0,2.0,0.0,544926.0,False,False,False,False,False,False,False,True,False
98903.0,2026.0,3200.0,2.0,4.0,3.0,2.0,580110.0,False,False,False,False,False,False,False,True,False
98371.0,2015.0,3250.0,2.0,6.0,4.0,2.0,1349920.0,False,False,False,False,False,False,False,True,False
99323.0,2014.0,1500.0,1.0,3.0,2.0,2.0,542919.0,False,False,False,False,False,False,False,True,False
98604.0,2025.0,2400.0,2.0,4.0,2.0,2.0,635077.0,False,False,False,False,False,False,False,True,False
98406.0,1950.0,1130.0,1.0,2.0,1.0,0.0,567576.0,False,False,False,False,False,False,False,True,False
99336.0,1968.0,2650.0,1.0,3.0,2.0,0.0,589924.0,False,False,False,False,False,False,False,True,False
99208.0,2001.0,2940.0,4.0,5.0,3.0,3.0,589936.0,False,False,False,False,False,False,False,True,False
99350.0,1992.0,1810.0,2.0,3.0,2.0,0.0,100093.0,False,False,False,True,False,False,False,False,False
99122.0,1978.0,1680.0,1.0,3.0,2.0,2.0,370068.0,False,False,False,False,False,False,False,True,False
98030.0,2026.0,2060.0,2.0,4.0,3.0,0.0,722710.0,False,False,False,False,False,False,False,True,False
98051.0,2023.0,4340.0,2.0,4.0,5.0,0.0,2299916.0,False,False,False,False,False,False,False,True,False
98629.0,2025.0,3030.0,2.0,5.0,2.0,3.0,874977.0,False,False,False,False,False,False,False,True,False
99216.0,1950.0,2060.0,1.0,5.0,3.0,1.0,450081.0,False,False,False,False,False,False,False,True,False
98026.0,1964.0,2250.0,3.0,4.0,3.0,0.0,984948.0,False,False,False,False,False,False,False,True,False
98266.0,2023.0,1480.0,1.0,3.0,2.0,0.0,430066.0,False,False,False,False,False,False,False,True,False
99005.0,2008.0,2930.0,2.0,6.0,3.0,3.0,579928.0,False,False,False,False,False,False,False,True,False
98550.0,1949.0,1490.0,1.0,2.0,2.0,0.0,329930.0,False,False,False,False,False,False,False,True,False
98221.0,1982.0,2790.0,1.0,3.0,3.0,0.0,1010096.0,False,False,False,False,False,False,False,True,False
98922.0,1992.0,1810.0,2.0,3.0,2.0,0.0,400095.0,False,False,False,True,False,False,False,False,False
98686.0,2009.0,2310.0,2.0,4.0,2.0,2.0,595086.0,False,False,False,False,False,False,False,True,False
98294.0,2022.0,1770.0,2.0,3.0,3.0,0.0,584933.0,False,False,False,False,False,False,False,True,False
98662.0,1995.0,2020.0,3.0,4.0,3.0,2.0,569052.0,False,False,False,False,False,False,False,True,False
98926.0,2005.0,2380.0,2.0,4.0,3.0,0.0,435712.0,False,False,False,False,False,False,False,True,False
98684.0,1990.0,2030.0,2.0,4.0,2.0,3.0,549805.0,False,False,False,False,False,False,False,True,False
99001.0,2025.0,1740.0,1.0,4.0,3.0,2.0,404921.0,False,False,False,False,False,False,False,True,False
99118.0,2012.0,1630.0,1.0,2.0,2.0,2.0,375408.0,False,False,False,False,False,False,False,True,False
98620.0,1970.0,1460.0,1.0,3.0,2.0,0.0,400047.0,False,False,False,False,False,False,False,True,False
98391.0,2025.0,3690.0,2.0,6.0,4.0,0.0,1200027.0,False,False,False,False,False,False,False,True,False
98075.0,2004.0,3440.0,2.0,5.0,4.0,0.0,1962060.0,False,False,False,False,False,False,False,True,False
98310.0,1963.0,1510.0,1.0,3.0,2.0,0.0,465051.0,False,False,False,False,False,False,False,True,False
98122.0,1990.0,500.0,1.0,1.0,1.0,0.0,255088.0,True,False,False,False,False,False,False,False,False
98374.0,2025.0,2560.0,2.0,4.0,3.0,0.0,659763.0,False,False,False,False,False,False,False,True,False
98118.0,1909.0,2380.0,2.0,4.0,3.0,0.0,1405057.0,False,False,False,False,False,False,False,True,False
98250.0,2004.0,2340.0,2.0,3.0,3.0,0.0,1799948.0,False,False,False,False,False,False,False,True,False
98902.0,1966.0,1680.0,2.0,4.0,2.0,1.0,379099.0,False,False,False,False,False,False,False,True,False
99338.0,1995.0,1790.0,1.0,3.0,2.0,3.0,489934.0,False,False,False,False,True,False,False,False,False
98270.0,2025.0,2080.0,2.0,3.0,3.0,0.0,705724.0,False,False,False,False,False,False,False,True,False
98642.0,2026.0,3120.0,2.0,3.0,3.0,3.0,979082.0,False,False,False,False,False,False,False,True,False
